Times,Género,Nivel máximo de estudios,Alcaldía,Edad,¿Has escuchado alguna vez sobre la existencia de la violencia de género?,¿Consideras un problema la violencia de género?,¿Alguna ves has presenciado violencia de género?,¿Donde has presenciado violencia de género?,¿Cuáles crees que podrían ser formas de Violencia de género?,¿Por qué motivo crees que se dé la violencia de género?,¿Dentro de tu núcleo familiar has visto alguna vez violencia de género?,¿Qué te provoca esta encuesta?,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 1:22:55,Mujer,Secundaria,Iztapalapa,39,Sí,Sí,Sí,En la familia,"Golpear, empujar",Todas las anteriores,Sí,Molestia,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 1:24:11,Mujer,Preparatoria,Venustiano Carranza,39,Sí,Sí,Sí,"En la familia, En el trabajo, En la escuela","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Humillar, Acosar","Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física, Nivel educativo",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 1:28:09,Hombre,Maestría,Iztacalco,45,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 1:30:14,Hombre,Preparatoria,Iztapalapa,30,Sí,Sí,Sí,En la familia,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Religión",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 1:30:39,Mujer,Universidad,Otro,38,Sí,Sí,Sí,En la familia,Todas las anteriores,Todas las anteriores,Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 1:31:20,Mujer,Universidad,Otro,36,Sí,Sí,Sí,"En la familia, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Apariencia física, Falta de difusión",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 1:32:22,Mujer,Preparatoria,Otro,30,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 1:32:33,Hombre,Universidad,Iztapalapa,55,Sí,Sí,Sí,"En alguna institución (gobierno, salud, etc.)",Acosar,Falta de educacion,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 1:41:28,Mujer,Maestría,Gustavo A. Madero,26,Sí,Sí,Sí,Calle,"Menospreciar, Humillar, Acosar","Falta de educacion, Falta de cultura, Nivel socio económico",No,Indiferencia,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 1:43:55,Mujer,Universidad,Otro,28,Sí,Sí,Sí,"En alguna institución (gobierno, salud, etc.)",Todas las anteriores,Falta de educacion,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 1:50:01,Mujer,Universidad,Miguel Hidalgo,48,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 1:51:25,Mujer,Universidad,Tlalpan,27,Sí,Sí,Sí,"En la familia, En la escuela",Todas las anteriores,Todas las anteriores,Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 1:56:09,Mujer,Universidad,Xochimilco,39,Sí,Sí,Sí,Todas las anteriores,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores",Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 2:03:43,Mujer,Universidad,Otro,40,Sí,Sí,Sí,En el trabajo,Todas las anteriores,Falta de cultura,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 2:10:47,Mujer,Universidad,Otro,20,Sí,Sí,Sí,"En la escuela, Calle",Todas las anteriores,Ninguna,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 2:11:09,Hombre,Universidad,Venustiano Carranza,48,Sí,Tal vez,Sí,Con amistades,Todas las anteriores,Falta de educacion,No,"Preocupación. La violencia no tiene género y confunde y obstruye las verdaderas causas que se deben atacar de raíz. Si siguen pensando que la violencia se debe al género, nunca atenderán ni entenderán los verdaderos causales",,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 2:15:31,Hombre,Universidad,Venustiano Carranza,26,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 2:16:09,Mujer,Preparatoria,Iztapalapa,16,Sí,Sí,Sí,"En la familia, En el trabajo, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,"Costumbre familiar, Negligencia por parte de las autoridades, Apariencia física",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 2:22:41,Mujer,Preparatoria,Cuauhtémoc,43,Sí,Sí,Sí,"En la familia, En la escuela, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 2:24:25,Mujer,Universidad,Venustiano Carranza,43,Sí,Sí,Sí,En la familia,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Abuso sexual, Todas las anteriores","Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 2:29:59,Mujer,Universidad,Azcapotzalco,27,Sí,Sí,Sí,En el trabajo,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 2:39:22,Mujer,Preparatoria,Miguel Hidalgo,21,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 2:41:54,Mujer,Preparatoria,Benito Juárez,18,Sí,Sí,Sí,En la escuela,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Micro agresiones","Falta de educacion, Religión, Falta de cultura, Apariencia física, Nivel socio económico",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 2:52:04,Mujer,Universidad,Otro,27,Sí,Sí,Sí,"En la familia, En el trabajo, En la escuela, En alguna institución (gobierno, salud, etc.), Todas las anteriores","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual","Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Nivel educativo, Nivel socio económico",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 3:00:14,Mujer,Preparatoria,Otro,46,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 3:23:09,Mujer,Universidad,Álvaro Obregón,40,Sí,Sí,Sí,"En la familia, En el trabajo","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores",Costumbre familiar,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 3:29:13,Mujer,Universidad,Tlalpan,35,Sí,Sí,Sí,"En alguna institución (gobierno, salud, etc.)",Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 3:43:18,Mujer,Preparatoria,Venustiano Carranza,52,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 3:49:48,Mujer,Preparatoria,Otro,35,Sí,Sí,Sí,En la familia,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores",Caracter,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 3:59:39,Mujer,Universidad,Venustiano Carranza,41,Sí,Sí,Tal vez,En el trabajo,Todas las anteriores,"Costumbre familiar, Nivel educativo, Nivel socio económico",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 4:15:52,Mujer,Preparatoria,Gustavo A. Madero,25,Sí,Sí,Sí,"En el trabajo, En la escuela",Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Nivel educativo, Falta de difusión",Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 4:16:42,Mujer,Doctorado,Venustiano Carranza,27,Sí,No,Sí,Ninguno,Ninguna,Ninguna,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 4:50:33,Mujer,Maestría,Álvaro Obregón,29,Sí,Sí,Sí,"En la familia, En el trabajo",Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 4:50:49,Mujer,Universidad,Benito Juárez,30,Sí,Sí,Tal vez,Todas las anteriores,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Religión, Costumbre familiar",Tal vez,Indiferencia,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 4:56:15,Mujer,Preparatoria,Tlalpan,40,Sí,Sí,Sí,Con una vecina,Todas las anteriores,"Costumbre familiar, Falta de cultura, Apariencia física, Nivel educativo, Nivel socio económico",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 5:07:08,Mujer,Universidad,Benito Juárez,33,Sí,Sí,Sí,En el trabajo,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 5:18:31,Mujer,Universidad,Iztapalapa,28,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 5:28:06,Mujer,Universidad,Otro,41,Sí,Sí,Sí,"En la familia, En el trabajo, En la escuela, En alguna institución (gobierno, salud, etc.), Todas las anteriores","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física, Nivel educativo, Nivel socio económico, Falta de difusión, Todas las anteriores",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 6:13:11,Hombre,Universidad,Iztapalapa,42,Sí,Sí,Sí,"En la familia, Vía publica",Todas las anteriores,"Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Apariencia física, Nivel educativo, Nivel socio económico, Falta de difusión",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 6:25:18,Mujer,Maestría,Venustiano Carranza,47,Sí,Sí,Sí,En el trabajo,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 6:38:45,Mujer,Preparatoria,Coyoacán,49,Sí,Sí,Tal vez,En el trabajo,Todas las anteriores,Todas las anteriores,Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 6:47:28,Mujer,Preparatoria,Otro,37,Sí,Sí,Sí,En la familia,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:00:48,Mujer,Universidad,Otro,47,Sí,Sí,Sí,Transporte público ,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:04:40,Mujer,Universidad,Coyoacán,40,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:06:12,Mujer,Universidad,Otro,40,Sí,Sí,Sí,"En la familia, En la escuela",Todas las anteriores,Falta de educacion,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:14:12,Mujer,Universidad,Otro,35,Sí,Sí,Sí,"En la familia, En la escuela",Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Nivel educativo, Nivel socio económico",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:15:33,Mujer,Universidad,Tlalpan,40,Sí,Sí,Sí,En la familia,Agredir psicológicamente,"Falta de educacion, Falta de cultura, Nivel educativo",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:17:06,Mujer,Universidad,Xochimilco,48,Sí,Sí,Sí,En la familia,Todas las anteriores,Apariencia física,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:19:59,Mujer,Universidad,Xochimilco,35,Sí,Sí,Sí,Todas las anteriores,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores",Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:24:07,Mujer,Universidad,Venustiano Carranza,36,Sí,Sí,No,Ninguno,Todas las anteriores,"Falta de educacion, Costumbre familiar, Nivel socio económico",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:28:04,Mujer,Universidad,Otro,34,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Falta de educacion, Costumbre familiar",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:30:21,Mujer,Universidad,Benito Juárez,38,Sí,Sí,Sí,En el trabajo,Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:32:15,Mujer,Universidad,Coyoacán,45,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Negligencia por parte de las autoridades, Apariencia física, Nivel socio económico",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:33:16,Mujer,Universidad,La Magdalena Contreras,41,Sí,Sí,Sí,Todas las anteriores,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores",Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:34:08,Mujer,Universidad,Gustavo A. Madero,35,Sí,Sí,Sí,Todas las anteriores,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual","Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:37:37,Mujer,Maestría,Miguel Hidalgo,34,Sí,Sí,Sí,"En la familia, En el trabajo, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:37:55,Mujer,Preparatoria,Otro,40,Sí,Sí,Sí,En la escuela,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:40:13,Mujer,Universidad,Álvaro Obregón,40,Sí,Sí,Sí,En la familia,Todas las anteriores,Ninguna,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:40:14,Mujer,Preparatoria,Álvaro Obregón,42,Sí,Sí,No,Ninguno,Humillar,"Falta de educacion, Costumbre familiar",No,Indiferencia,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:40:17,Mujer,Maestría,Otro,30,Sí,Sí,Sí,Con las relaciones de mis amigas ,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:42:06,Mujer,Universidad,Gustavo A. Madero,33,Sí,Sí,Sí,"En la familia, En la escuela, En alguna institución (gobierno, salud, etc.)","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Religión, Costumbre familiar, Apariencia física, Nivel educativo, Nivel socio económico",Sí,Indiferencia,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:42:22,Mujer,Universidad,Benito Juárez,43,Sí,Sí,Sí,"En la familia, En el trabajo",Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:43:04,Mujer,Universidad,Otro,34,Sí,Sí,Sí,En la familia,Todas las anteriores,"Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Apariencia física, Nivel educativo",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:43:13,Mujer,Universidad,Otro,45,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Falta de educacion, Costumbre familiar",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:45:11,Mujer,Universidad,Otro,39,Sí,Tal vez,No,Ninguno,Todas las anteriores,"Falta de cultura, Negligencia por parte de las autoridades, Apariencia física, Nivel socio económico",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:49:40,Mujer,Preparatoria,Cuauhtémoc,52,Sí,Sí,Sí,Haciendo compras en un mercado,Todas las anteriores,Costumbre familiar,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 7:51:09,Mujer,Maestría,Gustavo A. Madero,43,Sí,Sí,Sí,Con un vecino,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Nivel educativo, Nivel socio económico",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:03:30,Mujer,Universidad,Gustavo A. Madero,41,Sí,Sí,Sí,En la familia,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:04:46,Mujer,Universidad,Venustiano Carranza,49,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Ninguna,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:08:51,Mujer,Universidad,Coyoacán,74,Sí,Sí,Sí,"En alguna institución (gobierno, salud, etc.)",Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:09:30,Mujer,Universidad,Azcapotzalco,46,Sí,Sí,Sí,En el trabajo,Todas las anteriores,"Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Apariencia física, Nivel educativo, Nivel socio económico, Falta de difusión",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:13:46,Mujer,Preparatoria,Cuauhtémoc,55,Sí,Sí,Sí,"En la familia, En el trabajo",Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:15:39,Mujer,Universidad,Venustiano Carranza,31,Sí,Sí,Sí,"En la familia, En el trabajo",Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:16:19,Mujer,Universidad,Azcapotzalco,20,Sí,Sí,Sí,"En el trabajo, En la escuela, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:17:50,Mujer,Maestría,Coyoacán,51,Sí,Sí,Sí,En la familia,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:18:11,Mujer,Maestría,Otro,49,Sí,Sí,Sí,"En el trabajo, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física, Nivel socio económico, Falta de difusión",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:18:16,Mujer,Preparatoria,Venustiano Carranza,37,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Falta de educacion,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:18:47,Mujer,Universidad,Miguel Hidalgo,45,Sí,Sí,Tal vez,En el trabajo,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Falta de difusión",Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:22:05,Mujer,Preparatoria,Otro,40,Sí,Sí,Sí,Con una conocida,Todas las anteriores,Costumbre familiar,No,En la actualidad hace falta mucha empatía,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:24:13,Mujer,Preparatoria,Iztapalapa,45,Sí,Sí,Sí,En la familia,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:30:29,Mujer,Universidad,Otro,36,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:30:55,Mujer,Universidad,Otro,24,Sí,Sí,Sí,"En la familia, En el trabajo, En la escuela",Todas las anteriores,"Religión, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:35:29,Mujer,Preparatoria,Venustiano Carranza,23,Sí,Sí,Tal vez,En la familia,Todas las anteriores,Costumbre familiar,Sí,Molestia,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:37:17,Mujer,Universidad,Azcapotzalco,59,Sí,Sí,No,Ninguno,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:38:31,Mujer,Universidad,Otro,52,Sí,Sí,Sí,En la calle,Todas las anteriores,Costumbre familiar,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:38:39,Mujer,Maestría,Otro,25,Sí,Sí,Sí,En la familia,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:42:12,Mujer,Preparatoria,Azcapotzalco,29,Sí,No,No,Ninguno,Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Falta de cultura",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:42:52,Mujer,Universidad,Iztapalapa,40,Sí,Sí,Sí,En la familia,Todas las anteriores,Problemas emocionales,Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:47:42,Mujer,Universidad,Otro,41,Sí,Sí,Sí,En la familia,Todas las anteriores,"Falta de educacion, Religión, Falta de cultura, Negligencia por parte de las autoridades",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:47:43,Mujer,Maestría,Iztacalco,34,Sí,Sí,Tal vez,En la familia,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura",Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:48:35,Mujer,Universidad,Gustavo A. Madero,22,Sí,Sí,Sí,"En la familia, En la escuela, En alguna institución (gobierno, salud, etc.), En la calle","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores",Todas las anteriores,Sí,Me preocupa y me importa ,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:53:31,Mujer,Maestría,Otro,39,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Falta de educacion, Costumbre familiar",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:53:46,Mujer,Universidad,Miguel Hidalgo,40,Sí,Sí,Sí,"En la familia, En el trabajo",Todas las anteriores,Falta de educacion,No,Indiferencia,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021 8:56:04,Mujer,Universidad,Iztapalapa,27,Sí,Sí,Sí,En la familia,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores",Falta de educacion,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
